Protein	JD0439_0_0	JD0439_0_4	JD0439_0_8	JD0439_1_0	JD0439_1_4	JD0439_1_8	JD0439_2_0	JD0439_2_4	JD0439_2_8	JD0440_0_0	JD0440_0_4	JD0440_0_8	JD0440_1_0	JD0440_1_4	JD0440_1_8	JD0440_2_0	JD0440_2_4	JD0440_2_8	JD0441_0_0	JD0441_0_4	JD0441_0_8	JD0441_1_0	JD0441_1_4	JD0441_1_8	JD0441_2_0	JD0441_2_8	JD0442_0_0	JD0442_0_4	JD0442_0_8	JD0442_1_0	JD0442_1_4	JD0442_1_8	JD0442_2_0	JD0442_2_4	JD0442_2_8	JD0443_0_0	JD0443_0_4	JD0443_0_8	JD0443_1_0	JD0443_1_4	JD0443_2_0	JD0443_2_4	JD0443_2_8	JD0444_0_0	JD0444_0_4	JD0444_0_8	JD0444_1_0	JD0444_1_4	JD0444_1_8	JD0444_2_0	JD0444_2_4	JD0444_2_8	JD0445_0_0	JD0445_0_4	JD0445_0_8	JD0445_1_0	JD0445_1_4	JD0445_1_8	JD0445_2_0	JD0445_2_4	JD0445_2_8	JD0447_0_0	JD0447_0_4	JD0447_0_8	JD0447_1_0	JD0447_1_4	JD0447_1_8	JD0447_2_0	JD0447_2_4	JD0447_2_8	JD0448_0_0	JD0448_0_4	JD0448_0_8	JD0448_1_0	JD0448_1_4	JD0448_1_8	JD0448_2_0	JD0448_2_4	JD0448_2_8	JD0449_0_0	JD0449_0_4	JD0449_0_8	JD0449_1_0	JD0449_1_4	JD0449_1_8	JD0449_2_0	JD0449_2_4	JD0449_2_8	JD0450_0_4	JD0450_0_8	JD0450_1_0	JD0450_1_4	JD0450_2_0	JD0450_2_4	JD0450_2_8	JD0451_0_0	JD0451_0_4	JD0451_0_8	JD0451_1_0	JD0451_1_4	JD0451_1_8	JD0451_2_0	JD0451_2_4	JD0451_2_8	JD0452_0_0	JD0452_0_4	JD0452_0_8	JD0452_1_0	JD0452_2_0	JD0452_2_4	JD0453_0_0	JD0453_0_4	JD0453_0_8	JD0453_1_0	JD0453_1_4	JD0453_1_8	JD0453_2_0	JD0453_2_4	JD0453_2_8	JD0457_1_0	JD0457_1_4	JD0457_1_8	JD0468_0_LF	JD0468_1_LF	JD0468_2_LF	JD0469_0_LF	JD0469_1_LF	JD0469_2_LF	JD0470_0_LF	JD0470_1_LF	JD0470_2_LF	JD0471_0_LF	JD0471_1_LF	JD0471_2_LF
BIP_HUMAN	0.240908116814224	0.420920495951965	-0.0390250942648013	0.384152540655557	0.331546913321872	0.455660433101546	0.701985681103031	0.520980339834815	0.396567920420281	-0.300216740452508	-0.173094988135109	-0.429748264536565	0.306916788832824	0.317686736556666	0.369378139655029	0.661355320219339	0.334829859747826	0.0446423572148166	0.353674931319047	-0.0546075338824222	-0.153034291861078	-0.234963296465386	-0.20432452399938	0.141166602506688	0.401164560262304	0.287516585143375	-0.0162395513245998	-0.0896896664472558	-0.359580534291706	0.619471002097626	-0.221148453564998	-0.562050027308798	0.0727018075450201	-0.00880457875582775	-0.0151377505959471	0.487874081853267	0.504988449044374	0.50846586806287	0.0832528834274448	0.0357221135193722	0.0453961682898015	0.302857232352852	-0.0578511727683579	-0.162647209747928	-0.108455643035226	0.0201099943040421	-0.356157557444575	-0.581419823672241	-0.858041799542681	-0.046796273807657	-0.134226860523722	-0.870542584599079	0.122301190136734	0.123595349578296	0.362100971842418	-0.0177678550124591	0.112119300015566	0.106092911366567	-0.374907042801672	-0.807835014290357	-0.0534900576155788	0.153139621699337	0.137966881603943	-0.397449306028425	0.0209808345284538	0.185298763769466	0.197946470979063	-0.270059222489624	0.105150205914313	0.192711320016433	-0.2241415574751	-0.0168056645890031	-0.639999753251764	0.413712290886519	-0.554512435056288	-0.000171143182157203	-0.419634118433259	-0.53217363493218	0.448779633022173	-0.143492517041808	-0.474953583560937	0.18602501943401	-0.739456614050221	-0.00318096345126668	-0.0054666728758468	-0.0377237541476061	-0.251569947083742	-0.69400499645857	0.715460879826093	-0.00103390955225152	-0.276782487972746	-0.405475737078029	0.0121341963078947	0.337248785971317	0.450365957313222	-0.638927126812661	-0.461456210780786	0.567108236518974	0.0712722771643737	-0.82741818914434	-0.514442388953054	0.390572284440304	0.40972681440075	-0.385207146678961	0.351836399825385	-0.709493726109347	0.181729837397739	-0.436487317090994	-0.161501320280245	-0.159231918001786	0.498629285933586	0.248181521439315	0.2410658066345	0.543174579105908	0.280195383249484	-0.260333164176297	-0.0502009970171907	-0.470219670714607	-0.157619797381241	0.473565792893273	0.552980617351675	0.0890331428523793	-0.27858262908146	0.314996335002438	-0.458387337477251	0.306533335751366	-0.314144242880005	0.281722330339926	-0.396716533123115	0.408852992967701	-0.312805693770007	0.356328963749669	-0.27482366112622	0.345360835669873
BLVRB_HUMAN	-0.137029804080752	0.190980587296696	0.0293838597500232	0.143099381457591	1.24116964618039	-0.266729594584256	0.841819113675372	-0.0269480535227988	-1.07913909988791	-1.48062384599506	0.0590730563982041	2.62518996919307	-1.25607976702801	-0.215468208473719	-0.136251051260776	-0.0673261271628801	-1.06504360323976	-0.462852719651808	-1.30085489997315	0.430886434387033	1.48348984017746	-1.35119729800876	0.775817180707778	-0.995759921645705	-1.38010650439337	-0.380819415192055	0.800970938015695	-3.46683638614332	-0.166192449870692	0.426581322082141	0.796836105934721	1.28517357470589	0.565830341378584	-1.19208431290665	-0.839912578874079	1.38103003066507	-0.71585677862194	0.0848444591807648	0.300176816892974	0.0590157234816281	1.17635959566118	1.32275378805124	0.819669347348734	0.0939616010685727	0.419283193629158	0.286105735752509	-0.0310210378571022	0.329122524612194	0.69321220205775	-0.813244495487702	0.227096851710302	-0.65302522664832	1.02768955542575	-0.204415521730469	-1.21023751296264	-0.584430499477206	-0.99633236149305	2.29748018655661	-0.421791241593436	0.289608661964772	-2.18994869086478	0.247412296755467	-1.11535892858794	-0.143051951093276	1.60466496893554	-0.101831637256787	-0.243901766791356	-1.02347368784911	1.12098491128406	1.02679139698419	1.10959813644196	0.108171311836019	-0.62377561279408	-0.81676769051831	-1.72034649340552	1.05847011326601	-0.0870768160381441	0.692481460329572	1.00374891142319	0.20558403763275	0.399640044558295	-0.203127211986356	1.44539639522236	-0.865001429832925	-0.588456079797361	0.345790431344298	0.845413875605922	0.459827149375066	0.26687912478374	-0.902045229318728	0.761921671306903	0.278847288764647	-0.676848872568912	-0.224982643253813	0.706326785086766	0.209764417522838	1.03753763652096	-1.05488652116703	0.387747697544953	-0.760020922885694	-1.11151618203783	-1.29224523205782	-1.75944237897828	0.771687823892801	-0.757012637431502	1.04398633650959	-1.04433876030829	-0.006998216001399	0.613012841626899	0.20275060546287	-0.604994144808031	0.165964154967994	-0.575439853912543	1.05450415670552	1.86527372222278	-0.86755336839335	1.62343944990025	0.100654847875251	0.828574718077471	-1.3062108661422	0.327729392387562	-0.823899914242696	0.972718955266199	-0.850057641955038	0.877849764421927	-1.01461896810219	0.84052547173206	-1.16533460012269	1.12236419375676	-1.17800001234473	0.977289190693354	-0.694493312795904	1.00365115736104	-0.928019877373701
BOLA2_HUMAN	0.225230402418394	-0.185321178288656	-0.206356088801131	-0.0906275133045571	-0.191797929202913	0.0265875471572992	-0.168183033855421	-0.116850299372937	-0.105403620583797	0.265872812016487	0.231668724249476	-0.210923323210705	0.0861358598422516	-0.181684186043187	0.207814368012342	-0.195108973855666	0.262942258989588	0.128237523243481	0.251939843619063	0.341805218528689	-0.195731865907098	0.122571930301391	-0.20943852861359	0.0407910635134961	-0.384006650023486	0.130381287588741	-0.2265092265366	0.0238479843834924	-0.286707186281534	0.138630541914834	0.0342897217881837	-0.167984914960011	-0.105038900300679	-0.0700173270467771	0.185175466256263	-0.189472490630531	0.119546248545963	-0.0972143807172537	-0.0511095486178358	-0.154463127696058	-0.175554705966904	-0.158956743442731	0.162036792146373	-0.243882988735425	0.223961988600256	-0.239866230699491	0.126611101152303	-0.161635758857108	-0.155036399477777	0.184709029791688	-0.148662115797058	0.189354355655562	-0.184315520542422	0.288287420587396	0.246951879038013	0.448586937717421	0.304880306352428	-0.596126889577817	0.367649073607747	0.100528537727891	0.0474880726028085	-0.184174524993953	0.308231372858462	0.215568485397365	-0.176659028046487	0.218650196125089	-0.152518760044735	0.355992247713679	-0.0493786452841506	0.415752040556175	-0.178448383765367	-0.18813135806468	0.303492570520882	-0.207634327426728	0.145042344722574	-0.155305027084462	0.191985345590216	-0.154824510821842	-0.256857722736503	-0.173461580121568	-0.246518734931505	0.328011366284839	-0.138891677156588	0.143587173367677	-0.167271541685029	-0.118826405957089	-0.148646712242471	-0.268580035925051	-0.190488501282797	0.224374380659438	-0.191654872358957	0.379466076784775	-0.00302085444247576	-0.291904661767098	-0.0315239520429799	0.307148179425155	-0.244837567612045	0.106067045551961	-0.196108626592892	0.152534021521536	0.23305218264757	0.186947578058287	0.0954365294953003	-0.266007002970762	0.328716215836257	-0.178763552646322	0.269162431400972	-0.228980809750592	-0.138617103218266	0.26101546792203	0.207832172104157	-0.248711997762145	-0.219564382003381	-0.130094508405227	-0.171076105715907	0.237938816539916	-0.203321735468491	0.270210838407093	-0.230533015234785	0.542678265352968	-0.384641392576053	0.305518487220595	-0.0580787506842182	-0.307643356203061	0.0780328577303848	0.313695934737291	0.0631151477185921	-0.295100803066695	0.0760303720574135	0.302554842874423	-0.126688468486838	0.289985845914279	0.258297755243026	-0.473160242162351
BRX1_HUMAN	0.738544631272683	0.773537321404179	0.443412444131156	0.0987060776451055	0.347075476709024	-0.361663779085391	0.250297580287321	-0.411812443403891	-0.555766242369448	-0.926200294683451	-0.00548832848426518	0.227386892222904	-0.883852741312632	0.39076683193533	-0.616777473169968	1.07347908054269	-0.119574271005377	-0.311174879905875	-0.588095622677431	-0.3154320772009	0.37402405702478	0.290493019054364	0.596028442672154	-0.400135650479796	0.401311771668731	-0.46795342471872	0.288580116324192	-0.35499594151385	1.95550868870483	-0.146085686510714	0.343095490696925	1.67091092389919	-0.443222184082861	0.311290505159242	0.133270754999933	0.760445816031392	-0.131382550547543	0.362133528387753	-0.250045342295656	0.395213659425915	-0.157859208056413	-0.0861150676894808	0.259996168129109	0.836036651439701	0.577555559351194	0.364795836675654	0.350229373668754	0.202105166137486	0.227565881098548	-0.565903872838248	0.551231150013402	-0.587499127042228	-0.14082547568126	-0.105909547167293	-0.400357712661396	-0.0582665643677936	0.118871881411519	0.294571480559818	0.308229180854789	0.514114138214035	0.459392721313672	0.368372554641542	-0.166160158358687	0.296056505856356	-0.815098813604253	-0.313310896882392	-0.200235448671009	-0.550730900948782	-0.373982710100392	0.0731368899544195	0.498007518359305	0.145503418237038	-0.29192077207004	0.114906997885563	-1.07176852650587	0.0487693506686296	-0.0594109650452451	0.436083953878492	-1.15630306790515	0.610078606832157	0.257294666198638	-0.35723577878704	-0.705520153566324	-0.603955459560243	-0.903904923366993	-0.635684902976602	-0.745076369812556	0.67938430150134	0.494860424160835	-0.0601763517347777	0.60741073323783	0.0018515318893066	-0.779332421581176	-0.085399578688833	0.490281932110626	0.0409790167505155	-1.55475699267262	-0.444929624734861	0.437093534382441	-0.111913757246325	-0.374682082000383	-0.663501913757165	-1.50920887839781	-0.547571292875191	-0.620638430226192	0.542321037738386	-0.31583717221212	0.347769938494277	-0.119600829370485	-0.510413243267814	-0.201123956769059	0.710224232992987	0.440024617500806	0.311855573967402	-0.00271543027801441	-0.0863114072035726	0.488886193254933	-0.176955654780399	0.380429565201886	0.166487456296881	0.14802889202972	0.0646738738288303	0.0451912560316486	-0.485004652876628	0.495746160452362	-0.324150376255594	0.590918786666606	-0.799652451337354	0.874148508996462	-0.277355138606016	0.234109799041662	-0.44656023812203	0.386910922890788	-0.27751981889026
BUB3_HUMAN	-1.2881153814823	-0.033441948359885	-1.26073474518576	0.178102900958791	0.280215821161955	-0.515095383927261	0.639996391993376	0.26243895501483	0.316861449771656	-0.0990070812500329	0.0465181712826481	0.237521374414177	-0.557948176312258	0.00928319233992273	0.0029008521692795	-0.0557007776399841	-0.58707867740302	0.271402889452886	-0.138732015497134	-0.692719921875843	0.329087395008707	-0.64739304207886	-0.173234684397502	-0.750111462302192	0.210280043013379	-0.443845007382287	0.123591242847289	-0.147425786671783	0.314203912197433	0.232588108698273	0.23292577243544	0.363328122653861	-0.0525256792387028	-0.504363299787687	-0.440068901466987	0.000741669488213038	-0.363619983581814	-0.00841278761609753	0.290037316214411	-0.00144341040035957	-0.505806344272409	-0.459493099572571	-0.529510990244709	-0.170875096635246	-0.111238843235469	0.101535586498402	-0.467132213591233	0.250194732027746	-0.216638557368647	0.2121360541041	0.341727621476051	0.278294614607146	0.32503745771707	0.24988227490622	0.328735123931224	0.263374701342436	0.252008128899973	0.344133225519969	-0.501527198145633	-0.0568589454667985	0.291914869013978	0.309733149738988	-0.120136348257697	-0.0263013225482078	0.272253953064162	0.243507977427415	-0.190672286623911	0.182892418475231	0.339224717478712	0.328754835432903	0.298397316999241	-0.182377362566524	0.0206153325459111	0.239173159419889	0.260835036482069	0.322931013073084	0.237075062577946	0.324293658395764	0.331514355142199	0.28168180798866	-0.0583527261434369	-0.0228363208082773	0.283775645212847	0.234921121922107	0.374867643906768	0.166469818860757	-0.0144878163838101	0.00959063709164115	0.0335336712461463	-0.428130121154928	-0.0741942066729056	-0.981014679170887	-0.614427142372767	0.0571054729478857	-0.0254294020546959	-0.0309215024020942	1.18270356505969	-0.206570629437936	0.322515280441513	0.00323456649434556	-0.407547274505445	0.181344839940888	0.299018831592618	0.313987120042305	0.115322287060108	0.162953686762569	-0.500743623489003	-0.0617211604267642	0.328699220853674	0.249045883960881	-0.0493191856311996	-0.0473138673575157	-0.169625384277369	0.279832393346512	0.27657079250011	-0.296197049284686	0.265664338677901	0.244186471389754	-0.424022866463869	0.173787365722043	-0.508636457317374	0.278586183736534	-0.095012655591687	0.0699905832581035	-0.0174904002373868	0.190267885337568	-0.223389493733059	0.255100009308141	0.0299341696848768	-0.189091148151308	-0.0670636730426283	0.181927308111298	-0.120515905635569	-0.205179105739199
C1QBP_HUMAN	-0.785439595295867	0.386553736055168	-0.543347829293427	-0.279189705741716	0.955734183259851	0.0139024112929656	1.31463091381322	0.797137269576325	1.39248899028696	-0.757530339120532	0.53478624587986	0.248831669613218	-0.0725840697373739	-0.327058642970783	-1.25887360907542	0.762156874142982	-1.16911338008114	0.2064915102704	-0.191387975595078	-0.75693153268041	1.03477663160861	-0.033393870554996	0.361928119680632	0.357284357674806	0.263105759277356	0.0109560646321351	1.09587722505716	-0.247045853192714	1.54069347792542	0.46891546053673	0.385708416231234	0.98105598248993	-0.538714641306812	0.663192481584108	-0.417418535642192	0.260056926748162	-0.0537457461654805	0.56907968078208	-0.434624435368358	1.07895923101435	-0.530874827419076	0.427989995823691	0.863575090795294	0.296986815263593	0.77226186268056	0.711648470092484	0.0180981169533679	0.00625587511781582	0.584169652691848	-0.305710668320138	0.550525150682495	-0.365025900481497	0.883711201611057	-0.315597303855676	0.665855640114655	-2.43569379418606	-0.932418287444956	0.676923526610118	-1.25618871357295	0.461372011738643	-1.27638876395856	0.14206583318827	-0.860728980645276	-0.212928092739559	0.48246646583615	-0.120212604412656	0.518609734340241	-0.822178024315959	-0.874590067421319	0.8605478317122	0.527990365577675	0.21489399424988	-0.457757637718698	0.444996235226665	-1.83519391607055	0.113213449876497	-0.197365176755044	0.350112822772391	-0.448558295311029	0.487951549358811	-0.722960044104688	-0.985447382598425	-0.433643320535192	-0.247521922660155	-0.199470064516355	1.05742720276533	0.772336709354127	0.0056953844223046	0.766586783950528	-0.732163548071107	0.590944957158306	0.0437809530395372	0.16189174391441	-0.424252919533701	0.130637578095801	-1.26546522597456	0.126655188397576	-0.952139359477468	0.58595282231715	0.636954496294559	-0.0537490725298667	0.442748968393776	-0.189273802374535	0.158833607427043	-0.407679376395664	-0.468531992233062	-0.0239124334295131	-0.650779880209212	0.136033995234395	-0.238274540349179	-0.534847697311212	0.567757851977716	-0.0090935978101606	-0.521425102081009	0.288449494244549	-0.995113159702158	0.180624771963902	-0.20090568185897	-0.70527617415322	-0.479367716316677	0.284225091533483	-1.09113054888202	0.268441148312227	-0.438157962161759	0.139093705360955	0.0715827323095835	0.0588930516655524	0.11509322413792	-0.214556423249539	-0.00366917550046327	-0.0459114308227535	0.0119400310353776	0.31910148578321	-0.319677919543466
C1TC_HUMAN	-0.992081440421072	-1.20611984734875	-0.597120088204485	2.15889515071722	-0.725685380880268	-0.662756948547953	-1.47497147490422	-1.33289056825279	1.23801179560157	0.112205908627676	0.338253611054075	-0.653240737997944	-0.302229559899972	-0.24075895152304	-0.892990896885236	1.7194873548225	1.72383124124197	1.9776979200405	-0.381875484607416	1.80505944269772	-1.49375868096632	-0.283666669584676	0.535781625993754	0.487191052726362	-1.49721753761215	2.73007861492378	0.483311953596107	0.785370469430111	0.28394912314319	-0.255111881216706	-0.911071762773481	-0.811633745476	1.93662347734492	0.229314056857281	-1.07301887629879	-1.05763358087064	-0.151563074618606	-1.84417892130491	-0.909042851981475	-0.648714848347723	-0.0414601575547415	2.2163160811362	0.594727224849812	-0.595651718501731	0.770653933371709	-0.205325058680821	-1.06287883073034	-1.10936443376679	-1.33992111703708	0.765875477832574	-1.30833576302033	0.603209437023476	-1.94337580613065	-0.357076204893926	-0.44574149420676	-0.867240997477145	-0.363693657225909	0.109039320536327	-1.29005103812992	-1.86801938727247	-1.02617127431621	1.04587425642918	-0.145888911756394	1.60113645815636	4.59412238695957	5.17604666927173	4.67810966860032	-1.3729261335992	0.776145521605259	-1.22643550623485	-0.942114584479906	-1.65876675135739	0.101509087884702	-1.739716772184	-0.400171921703355	0.344256869881684	-0.182185652980963	0.386909411798917	-2.44913297859335	0.920218359089386	-0.545296541145477	0.25432330459825	0.20351201315633	-0.443586706587129	1.31462068084211	-1.18399558892291	0.352369279321224	1.1424522467509	-0.760446666540293	0.0970839905704782	0.279634568705006	0.799565252803247	2.49959557371786	-0.50111194796982	-1.34870081759464	1.22539360229089	-0.445887564898054	-1.03017818085515	-0.400654537031708	-0.540633184455849	-0.590286989698726	-0.31034018326952	0.726058880205959	-1.17560266254905	2.21179896548797	1.6331155275182	2.54959716741072	-1.0813111279446	1.57497655237775	-0.642636969965116	-0.512266183706462	-1.03255097291775	-0.338038110099934	0.162868802489649	-0.87928130815398	0.275866908076398	-0.0629222314743478	-1.41970150064905	1.37660745263134	-0.725596078931072	-1.02027774692573	-0.517181195135181	-0.998691156519338	0.868102650160839	-1.12980958797231	0.845052954564473	-0.958578985092183	0.93505794077777	-0.725933635798689	0.929737215503499	-0.920047196095066	0.932466780777818	-0.61667612975209	0.780130377025441
CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN	0.0706875553469387	-0.310010364488721	-0.414595905774707	-0.344522446265362	0.45268956528202	-1.05566971442821	0.0875414692034261	0.17564843206616	-0.195055121506639	0.0289146144090333	-0.467192804464858	0.174883314562833	0.137300106225014	-0.203293115890348	-0.136962894249562	0.212026377955792	0.186796598185858	0.282811442179932	-0.1602439477904	0.129793384195928	0.356114601616447	0.170076472261385	-0.492564431942824	-0.13070624190764	0.632232970055571	0.184696881114195	-0.801299266778805	-0.147827189173114	-0.191998451011869	0.981184387544806	0.83830917654722	1.10951104185726	0.412638286761836	0.554481441115622	0.656196537597145	0.236073173738839	0.372727207364142	1.4564752085739	-0.068812670918714	0.613215197192154	-0.132707620279241	0.30083600832497	-0.224575769528933	-0.656064131489544	1.15249624181499	-0.499717986817984	0.73696071455101	0.520635392984474	0.40170707436638	0.187939796791054	0.514624686537176	0.180917135222519	0.435426518342645	0.39322211984119	0.33417192334915	0.160904781677935	0.325121013056375	0.100243741271375	-1.06913103970413	-0.534685449554751	-0.737196830220586	-0.127009127749751	0.0109311261641632	0.117322435800048	0.477075390289482	0.292933373073914	0.0735912622340697	-0.12761571119928	0.24358066290784	0.235619924088817	-0.48816431032228	-0.942058173683756	-0.090560182078307	-0.25543460479657	0.107782382165429	-0.799214540217823	-0.633275074431575	0.182608166082155	-0.401827735965836	0.140807890715527	-0.267252839206211	-0.139249984847266	-0.692355977311716	0.240360065642947	-0.00542572473532409	-0.270939718328276	-0.256154810550711	-0.503486040262869	-0.712568951143668	-0.793765264332583	0.00884528417553393	0.0534058748812662	0.263325704166707	-0.218282986736362	0.0206128856429251	0.758460436196174	0.666118135524732	-0.105825361796434	-0.956929265584398	-0.125108316489917	0.0958435135762202	-0.957778960934506	-1.33676172449273	0.16593002387507	0.822603986527175	-0.0540416148502852	-0.121140726350857	0.0983697581061215	0.469371297643815	0.343399072038044	-0.139147400335491	-0.105801039657706	-0.161341873597739	-0.111160264627025	-1.30292348071632	-0.361863669573853	0.51525004083098	0.528563970675705	0.491707786515352	-0.823218849557914	-0.194648431588347	-0.086318758642369	0.237578525422211	0.534966757704784	0.0289176139336683	0.47338217334387	-0.259755866433007	0.170087930415332	0.0850593918208931	0.0527994484099433	-0.13800759879765	-0.920204367298446	-0.262162562279779	-0.0418295959837353
CALR_HUMAN	1.28324766465338	-1.20867868728104	-0.366512788951541	-0.831213471281927	-0.885576974216062	-0.152802885006801	-0.776041956126012	-0.590985313156606	-0.272174735211513	1.0166407976219	1.90482894530118	-0.917808313200373	1.44490851272816	-1.70394104834412	1.37585932409875	-1.68395111925022	1.70163295013322	1.74114742049956	1.20066508876084	1.33147761343357	-2.29219908014067	1.3388576576359	-0.721320395950197	0.908680671295775	-0.727841204639357	1.76911555665412	1.9852419591926	1.28489971215146	0.00431036704643221	-2.81832008564293	-1.1438850040884	-2.82052572542582	-1.80324998243713	-1.51021450153512	-0.0909298445751225	-0.172058558911291	1.22183618332324	-1.30912412996646	0.849658489324751	-1.17299538136949	-1.64300122731835	-1.42087967757091	-1.15033011720792	-1.1443497331934	0.692590338721139	-1.8728870394095	0.773462410694087	0.183510798379697	-0.496143378740425	1.10409631274421	3.07227696981165	0.627367329308344	-1.5688604343972	1.09200679705327	1.2647588879029	1.13843999183699	2.56233447930591	1.22890280059661	2.15389619445607	-1.17851149738727	2.4557783822808	-1.64470871274417	1.55827524316711	1.34099745654493	-1.98046794948947	1.28959809948346	-1.3110544264463	0.198864370449044	-1.32076341003121	-0.67537509696415	-0.0517208897470133	-0.586271235064474	0.949657396627497	-0.822121620478317	-0.156025835399308	0.416146648046384	-1.22151367914228	-1.15059210143801	-1.40117193928638	-1.27465463174244	-0.902537265570025	1.5586198937445	-2.63713746597635	-0.743035738184286	-1.74470390272721	-0.0402232558523248	-0.752516377990528	-0.419370604688528	-0.782797155372187	0.798262858685952	-0.319041550842813	1.41920084470767	1.1001352655251	1.20693825252493	-0.403533324623909	1.78431015225569	-1.47850593101205	0.827988841347945	1.0835138559444	0.989587861336917	1.82584088176391	1.23014408817057	0.5291975320194	-0.88839396566038	0.477029773121016	-1.57149772094208	1.43430361653178	-0.756830732952297	0.289306702917611	-0.0579383776536491	0.943159533468932	-1.02484814239343	-0.590674483991437	-0.701485869258839	0.605846322090765	0.83912915721525	-1.0547645284007	0.787188132639333	-0.979040590909875	1.60272502749075	-1.71994168715755	1.53109609908759	-0.871768380691506	0.93993901166839	-0.867727676108373	0.748371791254848	-0.866318623117169	1.12996557399743	-1.28919376584895	1.13879492322102	-0.841805612776237	0.854919555709651	-0.821362265565656	1.02926544646874
CALU_HUMAN	0.315567957984172	-0.197035740704898	-0.153170193817947	0.0480132307226614	-0.372803424644381	-0.111199605358938	-0.110538803531398	0.0114469762716276	0.0342562664359098	0.155540228912126	0.269485757014551	-0.212688699389321	0.187634817760772	-0.282549827434749	-0.315524481732554	-0.036732132215005	0.0122432235243455	-0.176650870879436	0.277779137541579	-0.0241147032141874	-0.048317525524178	0.216467047329012	-0.19434232291478	0.408716555104031	-0.226362071117531	0.117115917762846	0.0621793803838447	0.0962748795845502	-0.162139128226727	0.0857097837795478	-0.128917841928455	-0.115172193054365	-0.318871962022729	0.0991310999104815	0.469143659419992	0.00776453822533859	0.235939576736649	-0.196672804000961	-0.0591912797157704	-0.036840400757619	-0.121751290847017	-0.27744396839459	0.348036287157223	0.0170834955217611	-0.2463052753432	-0.108463015707502	0.0849936183447228	-0.134160593761511	-0.154638474743288	0.135421578389082	-0.324311267527327	0.431451521899447	0.0101435197508016	0.0396207642109437	0.199569615572391	0.268546533919651	0.183300634507578	-0.119313148128123	0.58151394273355	0.0177127267381506	0.246061508797595	0.0706584157365758	0.23813737328424	0.199706372258389	-0.19856521572517	-0.0484669667115137	-0.370865685571409	-0.129660504981381	0.644832198308718	-0.135567708005136	-0.333063031064736	-0.0689093076975506	0.819469017444134	-0.473864811905888	-0.0901594899382167	-0.541809753610042	0.75950355911383	-0.710385322308343	-0.160847993164734	-0.131764079528847	0.847618023057118	0.556220928255268	-0.228180960171151	0.226246849965533	-0.0591614959369224	0.0540955740824264	-0.0916197274629071	-0.518497685248657	-0.223336128024419	0.347698202563323	-0.113836886813421	0.605049346474989	0.071133059144147	-0.130106991899617	-0.180452295672115	-1.15589014628078	-0.213480393989837	-0.491444786883673	-0.275909125565896	0.226893919772517	0.126222891647561	0.32999726115157	0.284046688114085	-0.107033657335435	-0.0313021081814567	-0.232758271888566	-0.21641713972778	-0.313508228774707	-0.341885885655915	0.154629885606958	0.260033198557642	-0.132672320248539	-0.120869573289083	-0.264325968096097	-0.133889446831189	0.415547003310966	-0.290397292737532	0.196977894850071	-0.10360367279281	1.04485770767239	-0.239679896698487	0.534670684149996	0.380267375452244	-0.430916076155753	0.38331810425532	-0.454895802065032	0.442310098917262	-0.0291865043920938	0.263455810291665	-0.327942070587315	0.307988372094614	-0.305515850033776	-0.0220310123150935	-0.324551278872982
